source,target,weight
1,amos12343,0.0136986301369863
1,domgr,0.013157894736842105
1,citychic4ever__,0.019553072625698324
1,sonia_miller30,0.07142857142857142
1,labandco,0.026143790849673203
1,josefina_guedes,0.058823529411764705
1,mrfrankbaraan,0.0625
1,wayuuworld,0.07692307692307693
1,redcarterofficial,0.020942408376963352
1,travelaurel,0.004784688995215311
1,thewearnecessities,0.017241379310344827
1,alicek0128,0.024691358024691357
1,annieeveringham,0.015384615384615385
1,alececilfoc,0.007633587786259542
1,thepcagency,0.014492753623188406
1,laurettadamato,0.003355704697986577
1,followingmyhappy,0.030303030303030304
1,kate_dunn_primel,0.1
1,kashandlana,0.05
1,pasqualedimeglio,0.003676470588235294
1,_fashionedge_,0.044585987261146494
1,andreafloriophoto,0.009345794392523364
1,naigregory,0.029850746268656716
1,cocolinistyle,0.010309278350515464
1,az_t,0.015873015873015872
1,cotone_clothes,0.006622516556291391
1,prernabalani,0.04
1,quin.official,0.012658227848101266
1,itirovski,0.0038314176245210726
1,wordsthatbreathe,0.007518796992481203
1,sherbert4life,0.0070921985815602835
1,kapok,0.010948905109489052
1,keith_b_teague_designs_,0.057692307692307696
1,storycollections,0.009708737864077669
1,susu010101,0.008421052631578947
1,seastarbeachwear,0.024096385542168676
1,michelelablog,0.004573170731707317
1,alinecoquelle,0.002188183807439825
1,macarenatb,0.022727272727272728
1,houseofdharma,0.008333333333333333
1,stefaniaperrone,0.012987012987012988
1,millieandgreen,0.00881057268722467
1,robynbeatriceroberts,0.16666666666666666
1,twonewyork,0.017543859649122806
1,biaspeckham,0.004048582995951417
1,lejeune.leopoldine,0.01639344262295082
1,tommasospinzi,0.020202020202020204
1,luxetiffany,0.006666666666666667
1,bbberenger,0.008620689655172414
1,louiszam,0.015873015873015872
1,louise_friedlaender,1.0
1,emrldisle,0.06666666666666667
1,pochevillecatering,0.034482758620689655
1,margiemiklas,0.0027247956403269754
1,theonefiftysix,0.013157894736842105
1,julianebailey,0.019230769230769232
1,betsypie,0.030303030303030304
1,stella_cadente14,0.005555555555555556
1,simonesilv,0.2
1,kimmcsweeney52,0.008620689655172414
1,thestylejunkiestravel,0.00684931506849315
1,joeknightuk,0.2
1,sarafitzmaurice,0.01818181818181818
1,cocoloca89,0.01694915254237288
1,mariolsenfarah,0.037037037037037035
1,adacanamares,0.012269938650306749
1,jelizaveta,0.024390243902439025
1,switchesandbeaches,0.07692307692307693
1,checcoluzi,0.0110803324099723
1,villasolandra,0.010752688172043012
1,minikoshop,0.017241379310344827
1,florencesaineloiselle,0.058823529411764705
1,nslifestylesblog,0.07547169811320754
1,inspired_hydra,0.014705882352941176
1,apresannette,0.012345679012345678
1,pollyonvoyage,0.017543859649122806
1,serragoney,0.06666666666666667
1,shivyaus,0.07692307692307693
1,ashleymoos10,0.022727272727272728
1,manuelavernaccini,0.024390243902439025
1,callmeliene,0.012121212121212121
1,holly_anna_1,0.02912621359223301
1,toyasky,0.05405405405405406
1,elizabethswiftdesign,0.025
1,catherinelbloom,0.005012531328320802
1,tarasdolcevita,0.011029411764705883
1,villatreville,0.027777777777777776
1,studiobusso,0.0425531914893617
1,francaseverini,0.011494252873563218
1,minasliristis,0.012658227848101266
1,jetsetreport,0.05555555555555555
1,sleepinjiva,0.05263157894736842
1,holycaftan,0.00684931506849315
1,stylezza,0.016339869281045753
1,missvictoriachristian,0.00881057268722467
1,coteswim,0.02857142857142857
1,d_kinging,0.0196078431372549
1,hezlet,0.5
1,lawology.com.au,0.025
1,thesunrisekids,0.02127659574468085
1,rstpeters,0.07142857142857142
1,ladoublej,0.16666666666666666
1,nerminale,0.008928571428571428
1,mandorle_2483,0.045454545454545456
1,cordelaney,0.011363636363636364
1,moiranardone,0.017094017094017096
1,n1agency,0.018867924528301886
1,bowerswimwear,0.02702702702702703
1,venumagazine,0.012396694214876033
1,grayandco,0.025
1,faruk_shehu,0.014705882352941176
1,rodearagao,0.018867924528301886
1,andi_bagus,0.027777777777777776
1,mariapatrikios,0.022222222222222223
1,fboitalia1,0.00904977375565611
1,andybritanny,0.013986013986013986
1,meme.london,0.021739130434782608
1,italianalluretravel,0.007246376811594203
1,noelle_hilario,0.05128205128205128
1,olgadoumet,0.008130081300813009
1,helenemurdoch33,0.013333333333333334
1,knot_all_who_wander,0.015384615384615385
1,hisbateauherchateau,0.029411764705882353
1,brownlowinteriordesign,0.01834862385321101
1,secondemaindeluxe,0.00980392156862745
1,vickykalofolias,0.06451612903225806
