id_cluster	num_users	list_users
1	290	('louise_friedlaender', 1.0), ('hezlet', 0.5), ('ojip81', 0.5), ('lash.allure_sydney', 0.25), ('simonesilv', 0.2), ('joeknightuk', 0.2), ('sam_gilmour', 0.2), ('giusyma81', 0.16666666666666666), ('robynbeatriceroberts', 0.16666666666666666), ('ladoublej', 0.16666666666666666), ('mrstaschen', 0.16666666666666666), ('librarygirlpresents', 0.16666666666666666), ('ottoistschwanger', 0.16666666666666666), ('die_solette', 0.16666666666666666), ('gianluca_widmer_photo', 0.14285714285714285), ('carlavanlunn', 0.11538461538461539), ('iremulku', 0.1111111111111111), ('capital_gian', 0.10526315789473684), ('kate_dunn_primel', 0.1), ('danaavidancohn', 0.09090909090909091), ('x.plora', 0.08571428571428572), ('switchesandbeaches', 0.07692307692307693), ('wayuuworld', 0.07692307692307693), ('shivyaus', 0.07692307692307693), ('pixstock', 0.07692307692307693), ('nslifestylesblog', 0.07547169811320754), ('joshmadans', 0.07407407407407407), ('hailiechoi', 0.07142857142857142), ('sonia_miller30', 0.07142857142857142), ('rstpeters', 0.07142857142857142), ('emrldisle', 0.06666666666666667), ('serragoney', 0.06666666666666667), ('vickykalofolias', 0.06451612903225806), ('casaveintisiete', 0.06451612903225806), ('nicandtom', 0.06451612903225806), ('mrfrankbaraan', 0.0625), ('shopofficialboutique', 0.0625), ('just_be_frank_official', 0.0625), ('wolfinkitchen', 0.061224489795918366), ('juliaroseandcompany', 0.06060606060606061), ('andjelicaaa', 0.06), ('florencesaineloiselle', 0.058823529411764705), ('kearsleynotsearsley', 0.058823529411764705), ('josefina_guedes', 0.058823529411764705), ('natgrosby', 0.058823529411764705), ('kimcdavies', 0.058823529411764705), ('pitchmystyle', 0.058823529411764705), ('keith_b_teague_designs_', 0.057692307692307696), ('cdg_cgn_nrt', 0.05660377358490566), ('jetsetreport', 0.05555555555555555), ('chloe_and_frank', 0.05555555555555555), ('toyasky', 0.05405405405405406), ('mimimundu', 0.05263157894736842), ('sleepinjiva', 0.05263157894736842), ('archeinfootwear', 0.05172413793103448), ('noelle_hilario', 0.05128205128205128), ('kashandlana', 0.05), ('theucurve', 0.05), ('ole_lukoil', 0.047619047619047616), ('vonbehnke', 0.047619047619047616), ('sandandseaclub', 0.045454545454545456), ('goodonyou_app', 0.045454545454545456), ('mandorle_2483', 0.045454545454545456), ('_fashionedge_', 0.044585987261146494), ('studiobusso', 0.0425531914893617), ('therakerussia', 0.04081632653061224), ('prernabalani', 0.04), ('buy.followers.65', 0.04), ('petravanroon', 0.04), ('costanza_co.ro.jewels', 0.0392156862745098), ('_rachelanthony', 0.038461538461538464), ('biarritz_blu', 0.038461538461538464), ('mariolsenfarah', 0.037037037037037035), ('mariagoldknudsen', 0.037037037037037035), ('mikibag_handbag_made_in_italy', 0.03676470588235294), ('pochevillecatering', 0.034482758620689655), ('jpgaultier30', 0.034482758620689655), ('carlosmedinagv', 0.034482758620689655), ('homestaycom', 0.03418803418803419), ('slsstyle', 0.03278688524590164), ('gxgcollective', 0.03067484662576687), ('followingmyhappy', 0.030303030303030304), ('betsypie', 0.030303030303030304), ('marielusa', 0.030303030303030304), ('naigregory', 0.029850746268656716), ('binnywear', 0.0297029702970297), ('hisbateauherchateau', 0.029411764705882353), ('holly_anna_1', 0.02912621359223301), ('coteswim', 0.02857142857142857), ('dodo_lucy', 0.02857142857142857), ('jendior821', 0.02857142857142857), ('missfuchsia', 0.027777777777777776), ('villatreville', 0.027777777777777776), ('andi_bagus', 0.027777777777777776), ('pineapplesandlove', 0.027777777777777776), ('bowerswimwear', 0.02702702702702703), ('rr_alba', 0.02702702702702703), ('nujoudoweis', 0.02631578947368421), ('linagavra', 0.02631578947368421), ('melvin0619', 0.02631578947368421), ('exploresimply', 0.02631578947368421), ('labandco', 0.026143790849673203), ('onmyheelssite', 0.02564102564102564), ('kissser', 0.02564102564102564), ('kateelizabethvi', 0.025), ('elizabethswiftdesign', 0.025), ('grayandco', 0.025), ('lawology.com.au', 0.025), ('alicek0128', 0.024691358024691357), ('manuelavernaccini', 0.024390243902439025), ('jelizaveta', 0.024390243902439025), ('jaquebarreto_cerimonial', 0.024390243902439025), ('seastarbeachwear', 0.024096385542168676), ('francescocandurro', 0.024096385542168676), ('sosummy', 0.023809523809523808), ('leathersatchel', 0.023121387283236993), ('ashleymoos10', 0.022727272727272728), ('_____bettina_____', 0.022727272727272728), ('francesephotography', 0.022727272727272728), ('macarenatb', 0.022727272727272728), ('mariapatrikios', 0.022222222222222223), ('nusaindahsurfboards', 0.022222222222222223), ('kokoon_store', 0.021897810218978103), ('chris_orlikowski', 0.021897810218978103), ('feedelonofficial', 0.021739130434782608), ('meme.london', 0.021739130434782608), ('nizhoni.official', 0.0213903743315508), ('thesunrisekids', 0.02127659574468085), ('redcarterofficial', 0.020942408376963352), ('tommasospinzi', 0.020202020202020204), ('rarebirdswimwear', 0.02), ('exposedzippers', 0.0196078431372549), ('orihip._.juju', 0.0196078431372549), ('d_kinging', 0.0196078431372549), ('citychic4ever__', 0.019553072625698324), ('julianebailey', 0.019230769230769232), ('ounass', 0.01904761904761905), ('n1agency', 0.018867924528301886), ('rodearagao', 0.018867924528301886), ('ablondon_abhi', 0.018867924528301886), ('brownlowinteriordesign', 0.01834862385321101), ('afrodite_lwe', 0.01818181818181818), ('sarafitzmaurice', 0.01818181818181818), ('liebe_anta', 0.01818181818181818), ('mariska_doevelaar', 0.01818181818181818), ('thestorenikikartsona', 0.01818181818181818), ('sjwbags', 0.017857142857142856), ('skiretzkovitzsch', 0.017857142857142856), ('ber_maria', 0.017857142857142856), ('twonewyork', 0.017543859649122806), ('myhomehotels', 0.017543859649122806), ('pollyonvoyage', 0.017543859649122806), ('casiebamford', 0.017543859649122806), ('minikoshop', 0.017241379310344827), ('kmcouture1', 0.017241379310344827), ('sagitine', 0.017241379310344827), ('babssh', 0.017241379310344827), ('jp_boutique_amalfi', 0.017241379310344827), ('thewearnecessities', 0.017241379310344827), ('moiranardone', 0.017094017094017096), ('catwalkschoolgates', 0.01694915254237288), ('cocoloca89', 0.01694915254237288), ('leggeranellaria', 0.016483516483516484), ('lejeune.leopoldine', 0.01639344262295082), ('ivanailinjova', 0.01639344262295082), ('stylezza', 0.016339869281045753), ('katiejdevine', 0.015873015873015872), ('az_t', 0.015873015873015872), ('louiszam', 0.015873015873015872), ('panamahattersangels', 0.015625), ('clau_she', 0.015625), ('knot_all_who_wander', 0.015384615384615385), ('annieeveringham', 0.015384615384615385), ('elks33', 0.015384615384615385), ('svennuomo', 0.015151515151515152), ('ashowroominparis', 0.015151515151515152), ('oscarhumphries', 0.014925373134328358), ('inspired_hydra', 0.014705882352941176), ('faruk_shehu', 0.014705882352941176), ('thepcagency', 0.014492753623188406), ('suziemajer', 0.014492753623188406), ('jolenedetillion', 0.014388489208633094), ('katja_charlescannon', 0.014084507042253521), ('andybritanny', 0.013986013986013986), ('happytilla', 0.013793103448275862), ('amos12343', 0.0136986301369863), ('natalietheo', 0.013513513513513514), ('cabanalife', 0.013422818791946308), ('helenemurdoch33', 0.013333333333333334), ('domgr', 0.013157894736842105), ('theonefiftysix', 0.013157894736842105), ('stefaniaperrone', 0.012987012987012988), ('internodiciotto', 0.012953367875647668), ('pippahbeachstyle', 0.01293103448275862), ('quin.official', 0.012658227848101266), ('minasliristis', 0.012658227848101266), ('venumagazine', 0.012396694214876033), ('mrswim_ny', 0.012345679012345678), ('apresannette', 0.012345679012345678), ('norajameshomestyle', 0.012345679012345678), ('adacanamares', 0.012269938650306749), ('callmeliene', 0.012121212121212121), ('specchiodivenerevenice', 0.012048192771084338), ('atelier_amme', 0.011764705882352941), ('twentypetworth', 0.011560693641618497), ('francaseverini', 0.011494252873563218), ('saraisbixito', 0.011363636363636364), ('mydecodesigner', 0.011363636363636364), ('cordelaney', 0.011363636363636364), ('semaine_online', 0.011111111111111112), ('carolineberesforddesign', 0.011111111111111112), ('checcoluzi', 0.0110803324099723), ('tarasdolcevita', 0.011029411764705883), ('maredimoda', 0.01098901098901099), ('gellynaf', 0.01098901098901099), ('kapok', 0.010948905109489052), ('trasierra_life', 0.010869565217391304), ('villasolandra', 0.010752688172043012), ('flightfeathers', 0.010416666666666666), ('lledoo1900', 0.010309278350515464), ('cocolinistyle', 0.010309278350515464), ('falierosarti', 0.010309278350515464), ('gday_la', 0.010309278350515464), ('beatricefontanadesigner', 0.010238907849829351), ('ladynadialordgg', 0.01020408163265306), ('secondemaindeluxe', 0.00980392156862745), ('storycollections', 0.009708737864077669), ('kgwriter', 0.009523809523809525), ('gwenwinarno', 0.009523809523809525), ('shopartesano', 0.009433962264150943), ('eyespybykg', 0.009345794392523364), ('andreafloriophoto', 0.009345794392523364), ('fboitalia1', 0.00904977375565611), ('nerminale', 0.008928571428571428), ('missvictoriachristian', 0.00881057268722467), ('millieandgreen', 0.00881057268722467), ('lucalarenza', 0.008695652173913044), ('kimmcsweeney52', 0.008620689655172414), ('bbberenger', 0.008620689655172414), ('giuliabermodena', 0.008547008547008548), ('susu010101', 0.008421052631578947), ('sabrinapilewicz', 0.008403361344537815), ('houseofdharma', 0.008333333333333333), ('sharonsuhfoto', 0.00816326530612245), ('olgadoumet', 0.008130081300813009), ('sam_bottega', 0.008064516129032258), ('kathryniveyinteriors', 0.007936507936507936), ('alececilfoc', 0.007633587786259542), ('anna_g_fashion', 0.007633587786259542), ('bethaniahome', 0.007633587786259542), ('pasqualecaravano', 0.007575757575757576), ('wordsthatbreathe', 0.007518796992481203), ('indigotilt', 0.0072992700729927005), ('italianalluretravel', 0.007246376811594203), ('kate__middleton__', 0.007142857142857143), ('sherbert4life', 0.0070921985815602835), ('matildavicent', 0.007042253521126761), ('fabiana_rispoli', 0.006896551724137931), ('thestylejunkiestravel', 0.00684931506849315), ('holycaftan', 0.00684931506849315), ('veronikpli', 0.006779661016949152), ('luxetiffany', 0.006666666666666667), ('cotone_clothes', 0.006622516556291391), ('marshas01', 0.006578947368421052), ('sjvillaslondon', 0.006578947368421052), ('maviada.jewellery', 0.006578947368421052), ('edenbeing', 0.006557377049180328), ('robertosalomonephotojournalist', 0.00641025641025641), ('nives_official', 0.006329113924050633), ('fildisi_antiparos', 0.005988023952095809), ('susanhonnell', 0.0058823529411764705), ('stella_cadente14', 0.005555555555555556), ('catherinelbloom', 0.005012531328320802), ('travelaurel', 0.004784688995215311), ('mataharifinejewellery', 0.004761904761904762), ('gizemo', 0.004608294930875576), ('michelelablog', 0.004573170731707317), ('odp_collection', 0.004201680672268907), ('biaspeckham', 0.004048582995951417), ('itirovski', 0.0038314176245210726), ('pasqualedimeglio', 0.003676470588235294), ('moniquephoto', 0.0033783783783783786), ('laurettadamato', 0.003355704697986577), ('valentinaguttuso', 0.0031446540880503146), ('jillsharpstudio', 0.003048780487804878), ('martinagamboni', 0.002840909090909091), ('nevrsettl4less', 0.002840909090909091), ('margiemiklas', 0.0027247956403269754), ('espialinteriors', 0.002583979328165375), ('alinecoquelle', 0.002188183807439825)
